id,expense_category_id,currency_id,amount,tax_id,tax2_id,reference_no,note,name,partner_id,project_id,billable,invoice_id,payment_method_id,date,recurring_type,repeat_id,recurring,cycles,total_cycles,custom_recurring,last_recurring_date,create_invoice_billable,send_invoice_to_customer,recurring_from,date_added,added_from
158,1,1,8.0,,,,"CIERRE DE ESCRITURA PÚBLICA NO. 15268 DEL 1 DE OCTUBRE DE 2019<br />
TESTIGOS ",GASTOS NOTARIALES,34,65,0,,,2019-10-03,,,0,0,0,0,,0,0,0,2019-10-09 12:51:57,5
159,11,1,24.0,,,,FRANQUEO ESCRITURA  NO. 15268 DEL 1 DE OCTUBRE DE 2019,TIMBRES,34,65,0,,9,2019-10-03,,,0,0,0,0,,0,0,0,2019-10-09 12:52:47,5
160,11,1,40.0,,,,FRANQUEO DE ESCRITURA PÚBLICA NO. 15296 DEL 1/10/2019,FRANQUEO,21,63,0,,9,2019-10-03,,,0,0,0,0,,0,0,0,2019-10-09 12:56:11,5
161,1,1,14.0,,,,"CIERRE DE  ESCRITURA PÚBLICA NO. 15296 DEL 1/10/2019<br />
TESTIGOS ",GASTOS NOTARIALES,21,63,0,,,2019-10-03,,,0,0,0,0,,0,0,0,2019-10-09 12:57:21,5
162,4,1,60.0,,,,INSCRIPCIÓN   DE ESCRITURA PÚBLICA NO. 15296 DEL 1/10/2019,DERECHOS DE REGISTRO,21,63,0,,2,2019-10-03,,,0,0,0,0,,0,0,0,2019-10-09 12:58:27,5
163,6,1,300.0,,,,"PAGO DE PRIMERA TASA ÚNICA ATLAS DEVELOPERS, INC. ",PAGO DE PRIMERA TASA ÚNICA,21,63,0,,2,2019-10-03,,,0,0,0,0,,0,0,0,2019-10-09 12:59:29,5
164,1,1,8.0,,,,"CIERRE DE ESCRITURA PÚBLICA NO. 15270 DEL 1/10/2019<br />
TESTIGOS",GASTOS NOTARIALES,35,66,0,,,2019-10-03,,,0,0,0,0,,0,0,0,2019-10-09 13:02:31,5
165,11,1,24.0,,,,FRANQUEO DE ESCRITURA PÚBLICA NO. 15270 DEL 1/10/2019,FRANQUEO,35,66,0,,9,2019-10-03,,,0,0,0,0,,0,0,0,2019-10-09 13:04:16,5
166,4,1,60.0,,,,INSCRIPCIÓN DE ESCRITURA PÚBLICA NO. 15270 DEL 1/10/2019,DERECHOS DE REGISTRO,35,66,0,,2,2019-10-09,,,0,0,0,0,,0,0,0,2019-10-09 13:04:49,5
167,2,1,12.0,,,,"CIERRE DE ESCRITURA PÚBLICA NO. 15063 DEL 27 DE SEPTIEMBRE DE 2019<br />
TESTIGOS ",GASTOS NOTARIALES,22,70,1,55,,2019-10-01,,,0,0,0,0,,0,0,0,2019-10-09 13:09:13,5
168,4,1,65.0,,,,INSCRIPCIÓN DE ESCRITURA NO. 15063 DEL 27/9/2019,DERECHOS DE REGISTRO,22,70,1,55,2,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:10:49,5
169,11,1,24.0,,,,FRANQUEO DE ESCRITURA  NO. 15063 DEL 27/9/2019,GASTOS TIMBRES,22,70,1,55,9,2019-10-09,,,0,0,0,0,,0,0,0,2019-10-09 13:11:43,5
170,10,1,12.0,,,,,GASTOS ADMINISTRATIVOS ,22,70,1,55,,2019-10-03,,,0,0,0,0,,0,0,0,2019-10-09 13:12:29,5
171,11,1,24.0,,,,FRANQUEO DE ESCRITURA PÚBLICA NO. 15058 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS FRANQUEO,15,29,0,,9,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:14:32,5
172,1,1,8.0,,,,CIERRE DE ESCRITURA PÚBLICA NO. 15058 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS NOTARIALES,15,29,0,,,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:15:08,5
173,4,1,65.0,,,,INSCRIPCIÓN DE ESCRITURA PÚBLICA NO. 15058 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS REGISTRO PÚBLICO,15,29,0,,2,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:15:48,5
174,1,1,8.0,,,,CIERRE DE ESCRITURA PÚBLICA NO. 15056 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS NOTARIALES,15,28,0,,,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:19:21,5
175,11,1,24.0,,,,FRANQUEO DE DE ESCRITURA PÚBLICA NO. 15056 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS FRANQUEO,15,28,0,,9,2019-10-01,,,0,0,0,0,,0,0,0,2019-10-09 13:21:55,5
176,4,1,65.0,,,,INSCRIPCIÓN DE ESCRITURA PÚBLICA NO. 15056 DEL 27 DE SEPTIEMBRE DE 2019,DERECHOS DE REGISTRO,15,28,0,,,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:22:38,5
177,2,1,8.0,,,,CIERRE  DE ESCRITURA PÚBLICA NO. 15055 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS NOTARIALES,15,26,0,,,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:24:58,5
178,11,1,24.0,,,,FRANQUEO   DE ESCRITURA PÚBLICA NO. 15055 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS FRANQUEO,15,26,0,,9,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:25:32,5
179,4,1,65.0,,,,INSCRIPCIÓN   DE ESCRITURA PÚBLICA NO. 15055 DEL 27 DE SEPTIEMBRE DE 2019,DERECHOS DE REGISTRO,15,26,0,,,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:26:15,5
180,11,1,24.0,,,,FRANQUEO   DE ESCRITURA PÚBLICA NO. 15060 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS FRANQUEO,15,30,0,,9,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:28:20,5
181,1,1,8.0,,,,CIERRE  DE ESCRITURA PÚBLICA NO. 15060 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS NOTARIALES,15,30,0,,,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:28:53,5
182,4,1,65.0,,,,INSCRIPCIÓN  DE ESCRITURA PÚBLICA NO. 15060 DEL 27 DE SEPTIEMBRE DE 2019,DERECHOS DE REGISTRO,15,30,0,,2,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:29:59,5
183,1,1,8.0,,,,CIERRE DE ESCRITURA PÚBLICA NO. 15059 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS NOTARIALES,15,25,0,,,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:36:54,5
184,11,1,24.0,,,,FRANQUEO DE ESCRITURA PÚBLICA NO. 15059 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS TIMBRES,15,25,0,,9,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:37:25,5
185,4,1,65.0,,,,INSCRIPCIÓN DE ESCRITURA PÚBLICA NO. 15059 DEL 27 DE SEPTIEMBRE DE 2019,GASTOS REGISTRO PÚBLICO,15,25,0,,2,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:38:12,5
186,1,1,8.0,,,,CIERRE DE ESCRITURA PÚBLICA NO. 15062 DEL 27 DE SEPTIEMBRE DE 2019.,GASTOS NOTARIALES,15,24,0,,,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:49:05,5
187,11,1,24.0,,,,FRANQUEO DE ESCRITURA PÚBLICA NO. 15062 DEL 27 DE SEPTIEMBRE DE 2019.,GASTOS TIMBRES,15,24,0,,9,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:50:16,5
188,4,1,65.0,,,,INSCRIPCIÓN DE ESCRITURA PÚBLICA NO. 15062 DEL 27 DE SEPTIEMBRE DE 2019.,GASTOS REGISTRO PÚBLICO,15,24,0,,2,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:51:08,5
189,1,1,8.0,,,,CIERRE DE ESCRITURA PÚBLICA NO. 15061 DEL 27 DE SEPTIEMBRE DE 2019.,GASTOS NOTARIALES,15,23,0,,,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:58:27,5
190,11,1,24.0,,,,FRANQUEO DE ESCRITURA PÚBLICA NO. 15061 DEL 27 DE SEPTIEMBRE DE 2019.,GASTOS TIMBRES,15,23,0,,9,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:59:11,5
191,11,1,65.0,,,,INSCRIPCIÓN DE ESCRITURA PÚBLICA NO. 15061 DEL 27 DE SEPTIEMBRE DE 2019.,DERECHOS DE REGISTRO,15,23,0,,2,2019-10-02,,,0,0,0,0,,0,0,0,2019-10-09 13:59:44,5
192,9,1,50.0,,,,,PAGO FINAL EN MIGRACIÓN EN CONCEPTO DE DERECHOS DE FOTO,22,44,1,57,,2019-10-10,,,0,0,0,0,,0,0,0,2019-10-10 15:33:05,5
193,4,1,10.0,,,,Adición de pagina a CRP,Gasto de Registro Público,6,74,1,101,,2019-10-21,,,0,0,0,0,,0,0,0,2019-10-21 12:27:18,4
194,7,1,45.0,,,,,Pago a Jorge Gonzalez,38,84,1,126,,2019-10-23,,,0,0,0,0,,0,0,0,2019-10-23 19:39:50,4
195,4,1,70.0,,,,,Certificado de Registro Público,6,74,1,101,,2019-10-16,,,0,0,0,0,,0,0,0,2019-10-23 20:43:20,4
197,7,1,4.0,,,,,Pago de Sellos en Municipio,6,45,1,148,,2019-10-21,,,0,0,0,0,,0,0,0,2019-10-23 20:46:11,4
198,7,1,0.44,,,,,Estacionamiento,6,62,1,100,,2019-10-21,,,0,0,0,0,,0,0,0,2019-10-23 20:46:58,4
199,7,1,0.66,,,,,Estacionamiento,6,61,1,99,,2019-10-21,,,0,0,0,0,,0,0,0,2019-10-23 20:47:33,4
200,7,1,0.76,,,,,Estacionamiento,6,74,1,101,,2019-10-22,,,0,0,0,0,,0,0,0,2019-10-23 20:48:10,4
201,7,1,2.41,,,,,Copias,6,39,1,102,,2019-10-23,,,0,0,0,0,,0,0,0,2019-10-23 21:32:46,4
202,3,1,8.0,,,,"Venir a oficina a buscar escritura y llevar a Notaría para cierre, devolver nuevamente a  oficina",Mensajería,40,80,0,,1,2019-10-18,,,0,0,0,0,,0,0,0,2019-10-24 15:31:44,5
203,3,1,8.0,,,,"Retiro de escritura en oficina, cierre en notario, regreso de escritura a oficina ",Mensajería,37,81,0,,1,2019-10-19,,,0,0,0,0,,0,0,0,2019-10-24 15:33:26,5
204,3,1,8.0,,,,"Gastos por mensajería, llevar documentos a Notaria y traer a la oficina ",Mensajería,38,72,0,,1,2019-10-18,,,0,0,0,0,,0,0,0,2019-10-24 15:42:23,5
205,3,1,8.0,,,,Gastos por mensajería llevar a Notaria y traer a oficina cierre de escritura. ,Mensajería,41,79,0,,1,2019-10-20,,,0,0,0,0,,0,0,0,2019-10-24 15:47:43,5
206,3,1,4.0,,,,poder banco delta,Mensajeria,6,57,1,98,,2019-10-24,,,0,0,0,0,,0,0,0,2019-10-24 19:11:02,4
207,2,1,14.0,,,,Cierre de Escritura Pública No. 15800 del 8/10/2019,GASTOS NOTARIALES ,42,82,1,,,2019-10-17,,,0,0,0,0,,0,0,0,2019-10-25 10:59:25,5
208,11,1,40.0,,,,Franqueo Escritura Pública No. 15800 del 8/10/2019,TIMBRES,42,82,1,,,2019-10-17,,,0,0,0,0,,0,0,0,2019-10-25 11:00:07,5
209,6,1,300.0,,,,"Pago de TASA ÚNICA INICIAL VELÓ DIGITAL, INC.",PAGO TASA ÚNICA INICIAL,42,82,1,,2,2019-10-22,,,0,0,0,0,,0,0,0,2019-10-25 11:01:20,5
210,4,1,60.0,,,,Derechos de Registro de VELÓ DIGITAL,REGISTRO PÚBLICO,42,82,1,,2,2019-10-22,,,0,0,0,0,,0,0,0,2019-10-25 11:02:22,5
211,4,1,30.0,,,,"CRP de Banco Delta, S.A.",Certificado de Registro Público,6,86,1,265,,2019-10-29,,,0,0,0,0,,0,0,0,2019-10-29 18:50:01,4
212,4,1,30.0,,,,"Certificado de Registro Público de Banco Delta, S.A.",Certificado de Registro Público,6,87,1,213,,2019-10-29,,,0,0,0,0,,0,0,0,2019-10-29 18:50:50,4
213,4,1,30.0,,,,Certificado de Sociedad,Certificado de Registro Público,6,86,1,265,,2019-10-29,,,0,0,0,0,,0,0,0,2019-10-29 18:52:35,4
214,4,1,30.0,,,,Certificado de Sociedad,Certificado de Registro Público,6,87,1,1576,,2019-10-29,,,0,0,0,0,,0,0,0,2019-10-29 18:53:14,4
215,4,1,30.0,,,,Certificado Bersa,Certificado de Registro Público,6,87,1,1576,,2019-10-29,,,0,0,0,0,,0,0,0,2019-10-29 18:54:09,4
216,7,1,172.0,,,,Entrega de oficios ante entidades públicas,"Entrega de oficios Ariza Express, S.A.",6,39,1,74,,2019-10-29,,,0,0,0,0,,0,0,0,2019-10-29 19:11:56,4
220,7,1,650.0,,,,,Pago de Defensor de Ausente Ivany Antonia Rentería Aguirre,6,5,1,80,,2019-11-06,,,0,0,0,0,,0,0,0,2019-11-06 14:51:59,4
221,2,1,17.0,,,,Cierre y testigos,CIERRE DE ESCRITURA 17106 DEL 30 DE OCTUBRE DE 2019,38,89,0,,,2019-10-30,,,0,0,0,0,,0,0,0,2019-11-06 15:10:41,5
223,11,1,48.0,,,,"MIRADOR ALLEGRA, S.A. ",FRANQUEO DE ESCRITURA 17106 DEL 30 DE OCTUBRE DE 2019,38,89,0,,1,2019-10-30,,,0,0,0,0,,0,0,0,2019-11-06 15:11:50,5
224,3,1,8.0,,,,LLevar a cierre escritura y traer a la oficina ,Mensajería,38,89,0,,1,2019-10-30,,,0,0,0,0,,0,0,0,2019-11-06 15:13:24,5
225,3,1,5.0,,,,Retiro de CRP ,Mensajería,19,64,1,,,2019-10-24,,,0,0,0,0,,0,0,0,2019-11-06 15:23:33,5
226,2,1,3.0,,,,Autenticación de poder,GASTOS NOTARIALES ,36,78,0,,,2019-10-24,,,0,0,0,0,,0,0,0,2019-11-06 15:28:18,5
227,3,1,4.0,,,,Búsqueda de poder en Torre ARGOS ,Mensajería,36,78,0,,,2019-10-24,,,0,0,0,0,,0,0,0,2019-11-06 15:29:09,5
228,11,1,10.0,,,,FRANQUEO DE PODER PARA ENVIAR A MINGOB ,TIMBRES,36,78,0,,,2019-10-24,,,0,0,0,0,,0,0,0,2019-11-06 15:30:13,5
229,3,1,15.0,,,,Gestión por Franqueo y MINGOB (Casco Viejo) de poder ,Mensajería,36,78,0,,,2019-10-24,,,0,0,0,0,,0,0,0,2019-11-06 15:34:47,5
230,6,1,300.0,,,,"Pago de TASA ÚNICA inicial de MIRADOR ALLEGRA, S.A. ",TASA ÚNICA ,38,89,0,,2,2019-11-01,,,0,0,0,0,,0,0,0,2019-11-06 15:40:42,5
231,4,1,60.0,,,,"PAGO POR DERECHO DE REGISTRO DE MIRADOR ALLEGRA, S.A. ",REGISTRO PÚBLICO,38,89,0,,2,2019-11-01,,,0,0,0,0,,0,0,0,2019-11-06 15:41:27,5
232,11,1,40.0,,,,,FRANQUEO DE ESCRITURA 16309 DEL 17 DE OCTUBRE DE 2019,40,80,0,,1,2019-10-17,,,0,0,0,0,,0,0,0,2019-11-06 15:49:38,5
233,1,1,14.0,,,,CIERRE Y TESTIGOS ,CIERRE DE ESCRITURA 16309 DEL 17 DE OCTUBRE DE 2019,40,80,0,,,2019-10-17,,,0,0,0,0,,0,0,0,2019-11-06 15:50:49,5
234,6,1,300.0,,,,PAGO DE TASA ÚNICA INICIAL DE ARIMA UNIVERSAL,TASA ÚNICA INICIAL ,40,80,0,,,2019-10-18,,,0,0,0,0,,0,0,0,2019-11-06 15:56:58,5
235,4,1,60.0,,,,DERECHOS DE INSCRIPCIÓN DE ESCRITURA 16309 DEL 17 DE OCTUBRE DE 2019,REGISTRO PÚBLICO,40,80,0,,2,2019-10-18,,,0,0,0,0,,0,0,0,2019-11-06 15:59:17,5
236,11,1,40.0,,,,FRANQUEO DE ESCRITURA ,GASTOS NOTARIALES ,37,81,0,,1,2019-10-18,,,0,0,0,0,,0,0,0,2019-11-06 16:03:16,5
237,2,1,14.0,,,,CIERRE DE ESCRITURA PÚBLICA NO. 16310 Y TESTIGOS ,GASTOS NOTARIALES ,37,81,0,,,2019-10-18,,,0,0,0,0,,0,0,0,2019-11-06 16:04:19,5
238,4,1,60.0,,,,DERECHOS DE REGISTRO ,REGISTRO PÚBLICO,37,81,0,,2,2019-10-18,,,0,0,0,0,,0,0,0,2019-11-06 16:05:02,5
239,6,1,300.0,,,,PAGO DE TASA ÚNICA INICIAL ,TASA ÚNICA INICIAL ,37,81,0,,2,2019-10-18,,,0,0,0,0,,0,0,0,2019-11-06 16:05:50,5
240,1,1,10.0,,,,COTEJO DE RECIBO ,GASTOS NOTARIALES ,38,72,1,,,2019-10-18,,,0,0,0,0,,0,0,0,2019-11-06 16:07:13,5
241,1,1,25.0,,,,"Gastos notariales por: <br />
1. Autenticación de carta de responsabilidad. <br />
2. Autenticación Carta Tribunal Electoral<br />
3. Autenticación Poder<br />
4. Cotejo declaración de Rentas ",GASTOS NOTARIALES ,38,72,1,,,2019-10-17,,,0,0,0,0,,0,0,0,2019-11-06 16:09:24,5
242,2,1,6.0,,,,,Autenticación de Poder,6,37,1,95,,2019-11-14,,,0,0,0,0,,0,0,0,2019-11-14 14:42:03,4
243,10,1,3.0,,,,,Copias de Juzgado,6,38,1,96,,2019-11-14,,,0,0,0,0,,0,0,0,2019-11-14 14:43:52,4
244,7,1,260.7,,,,,"Gasto por registro de Obtención de Licencia de Operación de Agencia de Distribuición ante la Dirección Nacional de Farmacia y Drogas del Ministerio de Salud, Regional de Colón",,,0,,,2019-11-15,,,0,0,0,0,,0,0,0,2019-11-15 12:42:39,4
245,4,1,85.0,,,,,"Autenticación de de Escrritura Pùblica No. 10,070 de 28 de abril de 2017",6,37,1,108,10,2019-11-20,,,0,0,0,0,,0,0,0,2019-11-20 16:35:24,4
246,4,1,30.0,,,,,Certificado de Registro Público,6,37,1,108,10,2019-11-20,,,0,0,0,0,,0,0,0,2019-11-20 16:35:49,4
247,4,1,40.0,,,,,"Certificado de Registro Público de la sociedad Neotex, Corp.",6,37,1,108,10,2019-11-20,,,0,0,0,0,,0,0,0,2019-11-20 16:36:18,4
248,4,1,30.0,,,,,"Certificado de Registro Público de la sociedad Inmobiliaria Adriatica, S.A.",6,37,1,108,10,2019-11-20,,,0,0,0,0,,0,0,0,2019-11-20 16:37:30,4
249,4,1,70.0,,,,,Certificado de Registro Público de la Finca No. 133200,6,37,1,108,10,2019-11-20,,,0,0,0,0,,0,0,0,2019-11-20 16:38:02,4
250,3,1,4.87,,,,,Mensajeria,38,72,0,,,2019-11-20,,,0,0,0,0,,0,0,0,2019-11-20 16:57:45,4
251,4,1,30.0,,,,,Registro de CRP Opazo,44,,0,,,2019-11-20,,,0,0,0,0,,0,0,0,2019-11-20 17:58:07,4
252,7,1,47.5,,,,"1-B/.7.75  del desayuno<br />
2-B/.12.55 del almuerzo<br />
3-B/.11.70  de gasolina.",Viaticos Roberto Castro Constructora y Mantenimientos Camit,6,57,1,114,,2019-11-21,,,0,0,0,0,,0,0,0,2019-11-22 12:59:23,4
253,7,1,69.12,,,,Hertz,Alquiler de Carro,6,57,1,114,,2019-11-21,,,0,0,0,0,,0,0,0,2019-11-22 13:02:23,4
254,2,1,6.0,,,,,Autenticación de Poder,6,62,1,152,,2019-11-29,,,0,0,0,0,,0,0,0,2019-11-29 09:35:22,4
255,7,1,0.44,,,,,Estacionamiento,6,62,1,152,,2019-11-29,,,0,0,0,0,,0,0,0,2019-11-29 09:35:57,4
256,7,1,1.8,,,,,Copias de Juzgado,6,57,1,342,,2019-11-29,,,0,0,0,0,,0,0,0,2019-11-29 09:37:31,4
257,4,1,60.0,,,,,Certificado de Registro Público,6,86,1,212,,2019-11-29,,,0,0,0,0,,0,0,0,2019-11-29 09:39:19,4
258,7,1,1.2,,,,,Copias de Juzgado,6,86,1,212,,2019-11-29,,,0,0,0,0,,0,0,0,2019-11-29 09:39:51,4
259,2,1,6.0,,,,,Autenticación de Poder,6,86,1,212,,2019-11-29,,,0,0,0,0,,0,0,0,2019-11-29 09:40:18,4
260,7,1,2.48,,,,,Estacionamiento,6,87,1,204,,2019-11-29,,,0,0,0,0,,0,0,0,2019-11-29 09:40:56,4
261,7,1,175.0,,,,abono del 50% por regencia mes de diciembre Sra. Iliana Arrocha De Ortiz ,Pagos a terceros,11,93,1,,,2019-12-02,,,0,0,0,0,,0,0,0,2019-12-02 16:59:14,5
262,7,1,250.0,,,,Inspección de Bodega en Colón de MOTTA INTERNACIONAL ,Pagos a terceros,11,93,1,,,2019-12-02,,,0,0,0,0,,0,0,0,2019-12-02 17:00:23,5
263,7,1,400.0,,,,Elaboración de Manual para Agencia de Distribución de Cosméticos de MOTTA INTERNACIONAL ,Pagos a terceros,11,93,1,,,2019-12-02,,,0,0,0,0,,0,0,0,2019-12-02 17:02:10,5
264,3,1,10.0,,,,Entrega de escrito en MINSA cambio de REGENTA ,Mensajería,11,93,1,,,2019-12-02,,,0,0,0,0,,0,0,0,2019-12-02 17:07:52,5
265,3,1,10.0,,,,Entrega de escrito en MINSA cambio de REGENTA ,Mensajería,11,93,0,,,2019-12-02,,,0,0,0,0,,0,0,0,2019-12-02 17:07:53,5
266,3,1,16.0,,,,Entrega de cartas de distribuidor,Mensajería,11,93,0,,,2019-12-02,,,0,0,0,0,,0,0,0,2019-12-02 17:23:45,5
267,7,1,43.87,,,,Alquiler de Vehículo,Alquiler de Carro Automobile Car Rental,6,34,1,121,,2019-12-03,,,0,0,0,0,,0,0,0,2019-12-03 15:02:47,4
268,7,1,30.0,,,,,Gasolina,6,34,1,121,,2019-12-03,,,0,0,0,0,,0,0,0,2019-12-03 15:04:29,4
269,7,1,57.35,,,,"Panapas  B/.5.00<br />
Desayuno B/.8.50<br />
Almuerzo B/.10.35<br />
Panga B/.20.00 observación normalmente son B/.10.00, sin embargo le entregue 10 dólares  a la secretaria,  puesto que, es ella quien  se encarga de las notificaciones y debe cubrir estos gastos de su salario, para poder cruzar hasta Meteti en la Panga.<br />
Taxi del Real  al Juzgado y regreso B/.2.00<br />
Estacionamiento B/.2.00.",Viaticos Licenciado Roberto Castro a Meteti 27 de noviembre 2019,6,34,1,121,,2019-12-03,,,0,0,0,0,,0,0,0,2019-12-03 15:06:20,4
270,1,1,3.0,,,,Autenticación de Poder ,GASTOS NOTARIALES ,49,103,1,,,2019-11-11,,,0,0,0,0,,0,0,0,2019-12-04 09:54:19,5
271,7,1,21.88,,,,,Publicación en La Estrella de Panamá,6,33,1,153,,2019-12-04,,,0,0,0,0,,0,0,0,2019-12-04 11:25:43,4
273,4,1,85.0,,,,,Autenticación de Escritura Pública Caso Neotex,6,37,1,154,,2019-12-04,,,0,0,0,0,,0,0,0,2019-12-04 18:38:55,4
274,7,1,428.0,,,,,Pago a Luis Roach,4,108,0,,,2019-12-06,,,0,0,0,0,,0,0,0,2019-12-06 12:28:31,3
275,4,1,40.0,,,,,Certificado de Registro Público Finca No. 21270,6,5,1,156,,2019-12-06,,,0,0,0,0,,0,0,0,2019-12-06 16:13:37,4
276,11,1,24.0,,,,Franqueo de Escritura Pública No. 19331 del 11 de diciembre de 2019. ,TIMBRES,25,113,0,,,2019-12-11,,,0,0,0,0,,0,0,0,2019-12-11 12:11:03,5
277,1,1,8.0,,,,Cierre de Escritura Pública No. 19331 del 11 de diciembre d e2019 y testigos,GASTOS NOTARIALES ,25,113,0,,,2019-12-11,,,0,0,0,0,,0,0,0,2019-12-11 12:12:01,5
278,11,1,24.0,,,,Franqueo de Escritura Pública No. 19330 del 11 de diciembre de 2019,TIMBRES,50,107,0,,1,2019-12-11,,,0,0,0,0,,0,0,0,2019-12-11 12:14:28,5
279,1,1,8.0,,,,Cierre de Escritura Pública No. 19330 del 11 de diciembre de 2019 y Testigos ,GASTOS NOTARIALES ,50,107,0,,,2019-12-11,,,0,0,0,0,,0,0,0,2019-12-11 12:15:02,5
280,4,1,65.0,,,,Inscripción ,REGISTRO PÚBLICO,50,107,0,,2,2019-12-11,,,0,0,0,0,,0,0,0,2019-12-11 12:18:10,5
281,4,1,65.0,,,,Derechos de Inscripción ,REGISTRO PÚBLICO,25,113,0,,2,2019-12-11,,,0,0,0,0,,0,0,0,2019-12-11 12:18:55,5
282,11,1,2.0,,,,Franqueo de CRP ,TIMBRES,49,109,0,,9,2019-12-10,,,0,0,0,0,,0,0,0,2019-12-13 11:11:32,5
283,7,1,2.0,,,,Pago en Ministerio de Gobierno en concepto de legalización de CRP ,Pagos a terceros,49,109,0,,9,2019-12-10,,,0,0,0,0,,0,0,0,2019-12-13 11:12:27,5
284,4,1,30.0,,,,SOLICITUD DE CERTIFICADO DE LA SOCIEDAD,REGISTRO PÚBLICO,49,109,0,,2,2019-12-10,,,0,0,0,0,,0,0,0,2019-12-13 11:38:30,5
285,3,1,15.74,,,,,Mensajeria,53,115,0,,,2019-12-14,,,0,0,0,0,,0,0,0,2019-12-14 10:17:46,4
286,7,1,5.0,,,,PAGO EN ADUANA EN CONCEPTO DE CERTIFICACIÓN DE NO DEFRAUDACIÓN ADUANERA ,Pagos a terceros,55,116,1,3792,9,2019-12-16,,,0,0,0,0,,0,0,0,2019-12-16 16:41:50,5
287,3,1,4.0,,,,solicitud DE CERTIFICACIÓN DE NO DEFRAUDACIÓN ADUANERA,Mensajería,55,116,0,,,2019-12-16,,,0,0,0,0,,0,0,0,2019-12-16 16:42:42,5
288,7,1,5.0,,,, PAGO EN ADUANA EN CONCEPTO DE CERTIFICACIÓN DE NO DEFRAUDACIÓN ADUANERA,Pagos a terceros,54,117,1,1925,9,2019-12-16,,,0,0,0,0,,0,0,0,2019-12-16 16:44:04,5
289,3,1,4.0,,,,SOLICITUD EN ADUANA EN CONCEPTO DE CERTIFICACIÓN DE NO DEFRAUDACIÓN ADUANERA,Mensajería,54,117,0,,,2019-12-16,,,0,0,0,0,,0,0,0,2019-12-16 16:44:44,5
290,7,1,0.75,,,,,Copias de Juzgado,6,35,1,321,,2019-12-26,,,0,0,0,0,,0,0,0,2019-12-26 16:09:03,4
291,4,1,30.0,,,,,Certificado de Registro Público,6,34,1,151,,2019-12-26,,,0,0,0,0,,0,0,0,2019-12-26 16:09:46,4
292,7,1,16.42,,,,Edicto Emplazatorio Adición de 2 dias adicionales ,Publicación en La Estrella de Panamá,6,33,1,153,,2019-12-26,,,0,0,0,0,,0,0,0,2019-12-26 16:11:48,4
293,4,1,30.0,,,,,Certificado de Registro Público,6,38,1,155,,2019-12-26,,,0,0,0,0,,0,0,0,2019-12-26 16:14:57,4
294,4,1,60.0,,,,,Certificado de Registro Público,6,5,1,156,,2019-12-26,,,0,0,0,0,,0,0,0,2019-12-26 16:15:34,4
295,7,1,3.8,,,,,Copias de Juzgado,6,61,1,345,,2019-12-26,,,0,0,0,0,,0,0,0,2019-12-26 16:16:16,4
296,7,1,2.2,,,,,Copias de Juzgado,6,87,1,204,,2019-12-26,,,0,0,0,0,,0,0,0,2019-12-26 16:16:44,4
297,7,1,85.0,,,,,Autenticación de de Escrritura Pùblica ,6,118,1,157,,2019-12-26,,,0,0,0,0,,0,0,0,2019-12-26 16:18:11,4
298,10,1,10.0,,,,AUTENTICACIÓN DE CERTIFICADOS ANTE TRIBUNAL ELECTORAL ,Tribunal Electoral,2,131,0,,,2020-01-03,,,0,0,0,0,,0,0,0,2020-01-03 15:44:50,5
299,10,1,5.0,,,,COMPRA DE CERTIFICADO DE MATRIMONIO ,Tribunal Electoral,2,131,0,,,2020-01-03,,,0,0,0,0,,0,0,0,2020-01-03 15:45:25,5
