id,line_item_id,line_item_taxable_id,line_item_taxable_type,rate,name
844,2569,255,estimate,7.00,I.T.B.M.S
845,2571,382,invoice,7.00,I.T.B.M.S
846,2582,256,estimate,7.00,I.T.B.M.S
851,2595,383,invoice,7.00,I.T.B.M.S
852,2600,383,invoice,7.00,I.T.B.M.S
853,2601,383,invoice,7.00,I.T.B.M.S
854,2606,383,invoice,7.00,I.T.B.M.S
863,2619,384,invoice,7.00,I.T.B.M.S
869,2625,385,invoice,7.00,I.T.B.M.S
879,2642,386,invoice,7.00,I.T.B.M.S
880,2643,386,invoice,7.00,I.T.B.M.S
881,2644,386,invoice,7.00,I.T.B.M.S
882,2645,386,invoice,7.00,I.T.B.M.S
883,2646,386,invoice,7.00,I.T.B.M.S
886,2657,387,invoice,7.00,I.T.B.M.S
888,2664,388,invoice,7.00,I.T.B.M.S
889,2665,388,invoice,7.00,I.T.B.M.S
890,2666,389,invoice,7.00,I.T.B.M.S
894,2672,258,estimate,7.00,I.T.B.M.S
895,2673,258,estimate,7.00,I.T.B.M.S
896,2674,258,estimate,7.00,I.T.B.M.S
900,2678,391,invoice,7.00,I.T.B.M.S
904,2689,259,estimate,7.00,I.T.B.M.S
905,2690,259,estimate,7.00,I.T.B.M.S
917,2707,392,invoice,7.00,I.T.B.M.S
918,2708,392,invoice,7.00,I.T.B.M.S
919,2709,260,estimate,7.00,I.T.B.M.S
921,2720,261,estimate,7.00,I.T.B.M.S
925,2734,393,invoice,7.00,I.T.B.M.S
926,2736,262,estimate,7.00,I.T.B.M.S
927,2737,262,estimate,7.00,I.T.B.M.S
928,2738,394,invoice,7.00,I.T.B.M.S
929,2739,394,invoice,7.00,I.T.B.M.S
930,2740,395,invoice,7.00,I.T.B.M.S
931,2742,263,estimate,7.00,I.T.B.M.S
932,2744,264,estimate,7.00,I.T.B.M.S
933,2745,264,estimate,7.00,I.T.B.M.S
934,2746,265,estimate,7.00,I.T.B.M.S
936,2751,396,invoice,7.00,I.T.B.M.S
944,2774,397,invoice,7.00,I.T.B.M.S
945,2775,397,invoice,7.00,I.T.B.M.S
946,2776,398,invoice,7.00,I.T.B.M.S
947,2777,266,estimate,7.00,I.T.B.M.S
948,2778,266,estimate,7.00,I.T.B.M.S
949,2779,267,estimate,7.00,I.T.B.M.S
950,2782,399,invoice,7.00,I.T.B.M.S
951,2786,400,invoice,7.00,I.T.B.M.S
952,2788,401,invoice,7.00,I.T.B.M.S
953,2789,401,invoice,7.00,I.T.B.M.S
954,2790,268,estimate,7.00,I.T.B.M.S
955,2795,402,invoice,7.00,I.T.B.M.S
956,2797,269,estimate,7.00,I.T.B.M.S
957,2800,269,estimate,7.00,I.T.B.M.S
958,2803,269,estimate,7.00,I.T.B.M.S
959,2804,269,estimate,7.00,I.T.B.M.S
961,2811,403,invoice,7.00,I.T.B.M.S
962,2814,403,invoice,7.00,I.T.B.M.S
963,2817,403,invoice,7.00,I.T.B.M.S
964,2818,403,invoice,7.00,I.T.B.M.S
966,2822,405,invoice,7.00,I.T.B.M.S
967,2823,405,invoice,7.00,I.T.B.M.S
968,2824,405,invoice,7.00,I.T.B.M.S
969,2825,270,estimate,7.00,I.T.B.M.S
970,2829,406,invoice,7.00,I.T.B.M.S
971,2833,271,estimate,7.00,I.T.B.M.S
972,2834,271,estimate,7.00,I.T.B.M.S
973,2835,271,estimate,7.00,I.T.B.M.S
985,2849,407,invoice,7.00,I.T.B.M.S
988,2862,408,invoice,7.00,I.T.B.M.S
990,2869,272,estimate,7.00,I.T.B.M.S
991,2870,409,invoice,7.00,I.T.B.M.S
992,,409,invoice,7.00,I.T.B.M.S
993,992,409,invoice,7.00,I.T.B.M.S
994,2872,409,invoice,7.00,I.T.B.M.S
995,2874,409,invoice,7.00,I.T.B.M.S
996,2875,409,invoice,7.00,I.T.B.M.S
997,2873,409,invoice,7.00,I.T.B.M.S
998,2876,410,invoice,7.00,I.T.B.M.S
999,2877,410,invoice,7.00,I.T.B.M.S
1000,2879,412,invoice,7.00,I.T.B.M.S
1001,2883,273,estimate,7.00,I.T.B.M.S
1002,2884,273,estimate,7.00,I.T.B.M.S
1003,2885,273,estimate,7.00,I.T.B.M.S
1004,2886,273,estimate,7.00,I.T.B.M.S
1005,2887,273,estimate,7.00,I.T.B.M.S
1006,2888,273,estimate,7.00,I.T.B.M.S
1007,2890,413,invoice,7.00,I.T.B.M.S
1008,2891,413,invoice,7.00,I.T.B.M.S
1009,2892,413,invoice,7.00,I.T.B.M.S
1010,2894,274,estimate,7.00,I.T.B.M.S
1012,2603,383,invoice,7.00,I.T.B.M.S
1025,2937,278,estimate,7.00,I.T.B.M.S
1026,2938,278,estimate,7.00,I.T.B.M.S
1027,2941,421,invoice,7.00,I.T.B.M.S
1028,2942,421,invoice,7.00,I.T.B.M.S
1029,2945,279,estimate,7.00,I.T.B.M.S
1030,2950,422,invoice,7.00,I.T.B.M.S
1033,2960,273,estimate,7.00,I.T.B.M.S
1034,2961,273,estimate,7.00,I.T.B.M.S
1035,2962,423,invoice,7.00,I.T.B.M.S
1036,2963,423,invoice,7.00,I.T.B.M.S
1037,2964,423,invoice,7.00,I.T.B.M.S
1038,2965,423,invoice,7.00,I.T.B.M.S
1039,2966,423,invoice,7.00,I.T.B.M.S
1040,2967,423,invoice,7.00,I.T.B.M.S
1041,2968,423,invoice,7.00,I.T.B.M.S
1042,2969,423,invoice,7.00,I.T.B.M.S
1043,2971,280,estimate,7.00,I.T.B.M.S
1044,2974,281,estimate,7.00,I.T.B.M.S
1045,2975,424,invoice,7.00,I.T.B.M.S
1047,2976,282,estimate,7.00,I.T.B.M.S
1048,2977,282,estimate,7.00,I.T.B.M.S
1049,2978,282,estimate,7.00,I.T.B.M.S
1050,2979,282,estimate,7.00,I.T.B.M.S
1051,2980,282,estimate,7.00,I.T.B.M.S
1052,2981,282,estimate,7.00,I.T.B.M.S
1053,2982,282,estimate,7.00,I.T.B.M.S
1054,2983,282,estimate,7.00,I.T.B.M.S
1055,2984,282,estimate,7.00,I.T.B.M.S
1056,2985,425,invoice,7.00,I.T.B.M.S
1057,2986,425,invoice,7.00,I.T.B.M.S
1058,2987,425,invoice,7.00,I.T.B.M.S
1059,2988,425,invoice,7.00,I.T.B.M.S
1060,2989,425,invoice,7.00,I.T.B.M.S
1061,2990,425,invoice,7.00,I.T.B.M.S
1062,2991,425,invoice,7.00,I.T.B.M.S
1063,2992,425,invoice,7.00,I.T.B.M.S
1064,2993,425,invoice,7.00,I.T.B.M.S
1069,3018,428,invoice,7.00,I.T.B.M.S
1071,3024,283,estimate,7.00,I.T.B.M.S
1072,3027,429,invoice,7.00,I.T.B.M.S
1073,3028,429,invoice,7.00,I.T.B.M.S
1075,3030,430,invoice,7.00,I.T.B.M.S
1076,3035,433,invoice,7.00,I.T.B.M.S
1082,3049,434,invoice,7.00,I.T.B.M.S
1084,3054,284,estimate,7.00,I.T.B.M.S
1085,3056,284,estimate,7.00,I.T.B.M.S
1086,3057,285,estimate,7.00,I.T.B.M.S
1087,3059,285,estimate,7.00,I.T.B.M.S
1088,3060,286,estimate,7.00,I.T.B.M.S
1089,3062,286,estimate,7.00,I.T.B.M.S
1090,3063,287,estimate,7.00,I.T.B.M.S
1092,3066,288,estimate,7.00,I.T.B.M.S
1093,3068,288,estimate,7.00,I.T.B.M.S
1094,3069,289,estimate,7.00,I.T.B.M.S
1095,3071,289,estimate,7.00,I.T.B.M.S
1096,3072,290,estimate,7.00,I.T.B.M.S
1097,3074,290,estimate,7.00,I.T.B.M.S
1098,3075,291,estimate,7.00,I.T.B.M.S
1099,3077,291,estimate,7.00,I.T.B.M.S
1100,3078,292,estimate,7.00,I.T.B.M.S
1101,3080,292,estimate,7.00,I.T.B.M.S
1102,3081,436,invoice,7.00,I.T.B.M.S
1104,3084,437,invoice,7.00,I.T.B.M.S
1106,3087,438,invoice,7.00,I.T.B.M.S
1108,3090,439,invoice,7.00,I.T.B.M.S
1109,3093,440,invoice,7.00,I.T.B.M.S
1111,3096,441,invoice,7.00,I.T.B.M.S
1113,3099,442,invoice,7.00,I.T.B.M.S
1115,3102,443,invoice,7.00,I.T.B.M.S
1117,3105,444,invoice,7.00,I.T.B.M.S
1131,3157,293,estimate,7.00,I.T.B.M.S
1135,3169,294,estimate,7.00,I.T.B.M.S
1136,3171,447,invoice,7.00,I.T.B.M.S
1137,3172,448,invoice,7.00,I.T.B.M.S
1142,3186,295,estimate,7.00,I.T.B.M.S
1143,3188,449,invoice,7.00,I.T.B.M.S
1148,3207,296,estimate,7.00,I.T.B.M.S
1149,3210,450,invoice,7.00,I.T.B.M.S
1150,3213,451,invoice,7.00,I.T.B.M.S
1153,3223,452,invoice,7.00,I.T.B.M.S
1154,3224,452,invoice,7.00,I.T.B.M.S
1156,3227,453,invoice,7.00,I.T.B.M.S
1157,3230,454,invoice,7.00,I.T.B.M.S
1158,3231,454,invoice,7.00,I.T.B.M.S
1161,3239,455,invoice,7.00,I.T.B.M.S
1169,3263,297,estimate,7.00,I.T.B.M.S
1170,3266,298,estimate,7.00,I.T.B.M.S
1172,3273,299,estimate,7.00,I.T.B.M.S
1175,3283,459,invoice,7.00,I.T.B.M.S
1186,3304,460,invoice,7.00,I.T.B.M.S
1187,3306,461,invoice,7.00,I.T.B.M.S
1188,3308,300,estimate,7.00,I.T.B.M.S
1191,3321,298,estimate,7.00,I.T.B.M.S
1193,3330,301,estimate,7.00,I.T.B.M.S
1194,3335,462,invoice,7.00,I.T.B.M.S
1195,3340,302,estimate,7.00,I.T.B.M.S
1196,3342,463,invoice,7.00,I.T.B.M.S
1197,3344,464,invoice,7.00,I.T.B.M.S
1198,3350,464,invoice,7.00,I.T.B.M.S
1201,3354,303,estimate,7.00,I.T.B.M.S
1203,3361,465,invoice,7.00,I.T.B.M.S
1204,3362,304,estimate,7.00,I.T.B.M.S
1205,3363,304,estimate,7.00,I.T.B.M.S
1206,3364,305,estimate,7.00,I.T.B.M.S
1207,3367,305,estimate,7.00,I.T.B.M.S
1208,3370,468,invoice,7.00,I.T.B.M.S
1209,3372,469,invoice,7.00,I.T.B.M.S
1210,3373,469,invoice,7.00,I.T.B.M.S
1211,3374,306,estimate,7.00,I.T.B.M.S
1212,3377,470,invoice,7.00,I.T.B.M.S
1213,3380,307,estimate,7.00,I.T.B.M.S
1214,3381,307,estimate,7.00,I.T.B.M.S
1215,3382,471,invoice,7.00,I.T.B.M.S
1216,3383,471,invoice,7.00,I.T.B.M.S
1219,3386,472,invoice,7.00,I.T.B.M.S
1223,3396,308,estimate,7.00,I.T.B.M.S
1224,3397,308,estimate,7.00,I.T.B.M.S
1225,3398,309,estimate,7.00,I.T.B.M.S
1226,3401,310,estimate,7.00,I.T.B.M.S
1227,3404,311,estimate,7.00,I.T.B.M.S
1228,3409,312,estimate,7.00,I.T.B.M.S
1229,3411,313,estimate,7.00,I.T.B.M.S
1230,3412,310,estimate,7.00,I.T.B.M.S
1231,3413,473,invoice,7.00,I.T.B.M.S
1232,3415,474,invoice,7.00,I.T.B.M.S
1233,3420,475,invoice,7.00,I.T.B.M.S
1236,3432,314,estimate,7.00,I.T.B.M.S
1237,3433,314,estimate,7.00,I.T.B.M.S
1238,3436,476,invoice,7.00,I.T.B.M.S
1239,3437,476,invoice,7.00,I.T.B.M.S
1240,3440,315,estimate,7.00,I.T.B.M.S
1243,3446,477,invoice,7.00,I.T.B.M.S
1246,3452,478,invoice,7.00,I.T.B.M.S
1248,3454,316,estimate,7.00,I.T.B.M.S
1249,3455,316,estimate,7.00,I.T.B.M.S
1250,3457,317,estimate,7.00,I.T.B.M.S
1251,3460,479,invoice,7.00,I.T.B.M.S
1254,3470,319,estimate,7.00,I.T.B.M.S
1255,3478,320,estimate,7.00,I.T.B.M.S
1256,3480,480,invoice,7.00,I.T.B.M.S
1264,3497,482,invoice,7.00,I.T.B.M.S
1265,3498,482,invoice,7.00,I.T.B.M.S
1269,3508,322,estimate,7.00,I.T.B.M.S
1270,3511,322,estimate,7.00,I.T.B.M.S
1275,3523,483,invoice,7.00,I.T.B.M.S
1276,3526,483,invoice,7.00,I.T.B.M.S
1277,3527,323,estimate,7.00,I.T.B.M.S
1278,3528,323,estimate,7.00,I.T.B.M.S
1279,3531,484,invoice,7.00,I.T.B.M.S
1281,3535,485,invoice,7.00,I.T.B.M.S
1284,3542,486,invoice,7.00,I.T.B.M.S
1288,3549,487,invoice,7.00,I.T.B.M.S
1289,3469,318,estimate,7.00,I.T.B.M.S
1290,3550,318,estimate,7.00,I.T.B.M.S
1291,3551,318,estimate,7.00,I.T.B.M.S
1292,3552,318,estimate,7.00,I.T.B.M.S
1293,3559,324,estimate,7.00,I.T.B.M.S
1294,3560,325,estimate,7.00,I.T.B.M.S
1295,3566,489,invoice,7.00,I.T.B.M.S
1296,3578,495,invoice,7.00,I.T.B.M.S
1297,3579,495,invoice,7.00,I.T.B.M.S
1298,3580,495,invoice,7.00,I.T.B.M.S
1299,3581,495,invoice,7.00,I.T.B.M.S
1300,3582,495,invoice,7.00,I.T.B.M.S
1301,3583,495,invoice,7.00,I.T.B.M.S
1302,3584,496,invoice,7.00,I.T.B.M.S
1303,3588,326,estimate,7.00,I.T.B.M.S
1304,3591,327,estimate,7.00,I.T.B.M.S
1305,3594,328,estimate,7.00,I.T.B.M.S
1306,3597,329,estimate,7.00,I.T.B.M.S
1307,3600,330,estimate,7.00,I.T.B.M.S
1308,3603,331,estimate,7.00,I.T.B.M.S
1309,3606,332,estimate,7.00,I.T.B.M.S
1310,3608,333,estimate,7.00,I.T.B.M.S
1311,3611,334,estimate,7.00,I.T.B.M.S
1312,3614,335,estimate,7.00,I.T.B.M.S
1313,3617,497,invoice,7.00,I.T.B.M.S
1314,3618,497,invoice,7.00,I.T.B.M.S
1315,3619,497,invoice,7.00,I.T.B.M.S
1316,3620,497,invoice,7.00,I.T.B.M.S
1317,3625,498,invoice,7.00,I.T.B.M.S
1320,3633,499,invoice,7.00,I.T.B.M.S
1321,3636,500,invoice,7.00,I.T.B.M.S
1322,3638,501,invoice,7.00,I.T.B.M.S
1323,3641,502,invoice,7.00,I.T.B.M.S
1324,3646,503,invoice,7.00,I.T.B.M.S
1325,3647,336,estimate,7.00,I.T.B.M.S
1327,3654,337,estimate,7.00,I.T.B.M.S
1328,3655,337,estimate,7.00,I.T.B.M.S
1329,3656,337,estimate,7.00,I.T.B.M.S
1331,3661,504,invoice,7.00,I.T.B.M.S
1332,3664,505,invoice,7.00,I.T.B.M.S
1335,3676,506,invoice,7.00,I.T.B.M.S
1336,3677,506,invoice,7.00,I.T.B.M.S
1337,3678,506,invoice,7.00,I.T.B.M.S
1338,3679,506,invoice,7.00,I.T.B.M.S
1339,3687,507,invoice,7.00,I.T.B.M.S
1340,3688,507,invoice,7.00,I.T.B.M.S
1341,3693,508,invoice,7.00,I.T.B.M.S
1342,3694,508,invoice,7.00,I.T.B.M.S
1343,3695,508,invoice,7.00,I.T.B.M.S
1349,3708,509,invoice,7.00,I.T.B.M.S
1350,3709,509,invoice,7.00,I.T.B.M.S
1351,3735,535,invoice,7.00,I.T.B.M.S
1352,3738,536,invoice,7.00,I.T.B.M.S
1353,3744,539,invoice,7.00,I.T.B.M.S
1354,3746,539,invoice,7.00,I.T.B.M.S
1362,3786,340,estimate,7.00,I.T.B.M.S
1363,3787,340,estimate,7.00,I.T.B.M.S
1364,3788,340,estimate,7.00,I.T.B.M.S
1365,3793,554,invoice,7.00,I.T.B.M.S
1368,3804,171,estimate,7.00,I.T.B.M.S
1369,3805,171,estimate,7.00,I.T.B.M.S
1370,3809,220,estimate,7.00,I.T.B.M.S
1371,3810,220,estimate,7.00,I.T.B.M.S
1375,3814,220,estimate,7.00,I.T.B.M.S
1376,3815,220,estimate,7.00,I.T.B.M.S
1384,3837,341,estimate,7.00,I.T.B.M.S
1385,3840,555,invoice,7.00,I.T.B.M.S
1386,3843,556,invoice,7.00,I.T.B.M.S
1394,3864,558,invoice,7.00,I.T.B.M.S
1395,3865,558,invoice,7.00,I.T.B.M.S
1396,3866,558,invoice,7.00,I.T.B.M.S
1397,3868,559,invoice,7.00,I.T.B.M.S
1398,3872,561,invoice,7.00,I.T.B.M.S
1400,3885,566,invoice,7.00,I.T.B.M.S
1401,3886,566,invoice,7.00,I.T.B.M.S
1402,3888,566,invoice,7.00,I.T.B.M.S
1403,3894,342,estimate,7.00,I.T.B.M.S
1404,3895,342,estimate,7.00,I.T.B.M.S
1405,3898,343,estimate,7.00,I.T.B.M.S
1411,3912,571,invoice,7.00,I.T.B.M.S
1412,3913,571,invoice,7.00,I.T.B.M.S
1413,3914,571,invoice,7.00,I.T.B.M.S
1425,3943,344,estimate,7.00,I.T.B.M.S
1426,3944,344,estimate,7.00,I.T.B.M.S
1427,3945,344,estimate,7.00,I.T.B.M.S
1428,3946,344,estimate,7.00,I.T.B.M.S
1429,3947,344,estimate,7.00,I.T.B.M.S
1430,3948,344,estimate,7.00,I.T.B.M.S
1431,3949,344,estimate,7.00,I.T.B.M.S
1432,3950,344,estimate,7.00,I.T.B.M.S
1433,3960,572,invoice,7.00,I.T.B.M.S
1434,3961,573,invoice,7.00,I.T.B.M.S
1435,3963,345,estimate,7.00,I.T.B.M.S
1436,3966,574,invoice,7.00,I.T.B.M.S
1445,3987,576,invoice,7.00,I.T.B.M.S
1446,3988,576,invoice,7.00,I.T.B.M.S
1447,3989,576,invoice,7.00,I.T.B.M.S
1448,3990,576,invoice,7.00,I.T.B.M.S
1449,3991,576,invoice,7.00,I.T.B.M.S
1450,3992,576,invoice,7.00,I.T.B.M.S
1451,3993,576,invoice,7.00,I.T.B.M.S
1452,3994,576,invoice,7.00,I.T.B.M.S
1453,4004,577,invoice,7.00,I.T.B.M.S
1454,4005,577,invoice,7.00,I.T.B.M.S
1455,4006,578,invoice,7.00,I.T.B.M.S
1456,4007,346,estimate,7.00,I.T.B.M.S
1457,4013,579,invoice,7.00,I.T.B.M.S
1458,4014,580,invoice,7.00,I.T.B.M.S
1459,4021,581,invoice,7.00,I.T.B.M.S
1460,4027,347,estimate,7.00,I.T.B.M.S
1465,4035,582,invoice,7.00,I.T.B.M.S
1466,4036,583,invoice,7.00,I.T.B.M.S
1467,4039,583,invoice,7.00,I.T.B.M.S
1468,4040,584,invoice,7.00,I.T.B.M.S
1469,4041,585,invoice,7.00,I.T.B.M.S
1471,4046,348,estimate,7.00,I.T.B.M.S
1472,4048,349,estimate,7.00,I.T.B.M.S
1473,4050,586,invoice,7.00,I.T.B.M.S
1474,4051,587,invoice,7.00,I.T.B.M.S
1478,4056,588,invoice,7.00,I.T.B.M.S
1481,4062,589,invoice,7.00,I.T.B.M.S
1483,4067,590,invoice,7.00,I.T.B.M.S
1485,4069,591,invoice,7.00,I.T.B.M.S
1486,4072,593,invoice,7.00,I.T.B.M.S
1487,4073,594,invoice,7.00,I.T.B.M.S
1488,4076,596,invoice,7.00,I.T.B.M.S
1490,4082,351,estimate,7.00,I.T.B.M.S
1493,4087,352,estimate,7.00,I.T.B.M.S
1494,4089,597,invoice,7.00,I.T.B.M.S
1495,4091,353,estimate,7.00,I.T.B.M.S
1496,4093,598,invoice,7.00,I.T.B.M.S
1497,4094,599,invoice,7.00,I.T.B.M.S
1498,4100,601,invoice,7.00,I.T.B.M.S
1499,4103,354,estimate,7.00,I.T.B.M.S
1500,4106,355,estimate,7.00,I.T.B.M.S
1501,4107,602,invoice,7.00,I.T.B.M.S
1502,4109,603,invoice,7.00,I.T.B.M.S
1503,4112,356,estimate,7.00,I.T.B.M.S
1504,4121,606,invoice,7.00,I.T.B.M.S
1510,4133,607,invoice,7.00,I.T.B.M.S
1511,4135,608,invoice,7.00,I.T.B.M.S
1513,4138,609,invoice,7.00,I.T.B.M.S
1514,4155,357,estimate,7.00,I.T.B.M.S
1515,4157,357,estimate,7.00,I.T.B.M.S
1516,4159,610,invoice,7.00,I.T.B.M.S
1517,4160,610,invoice,7.00,I.T.B.M.S
1519,4166,612,invoice,7.00,I.T.B.M.S
1520,4167,613,invoice,7.00,I.T.B.M.S
1526,4185,359,estimate,7.00,I.T.B.M.S
1527,4188,359,estimate,7.00,I.T.B.M.S
1528,4189,360,estimate,7.00,I.T.B.M.S
1529,4191,616,invoice,7.00,I.T.B.M.S
1530,4194,617,invoice,7.00,I.T.B.M.S
1531,4195,618,invoice,7.00,I.T.B.M.S
1533,4203,620,invoice,7.00,I.T.B.M.S
1534,4204,620,invoice,7.00,I.T.B.M.S
1535,4208,622,invoice,7.00,I.T.B.M.S
1536,4211,622,invoice,7.00,I.T.B.M.S
1537,4212,361,estimate,7.00,I.T.B.M.S
1538,4213,362,estimate,7.00,I.T.B.M.S
1541,4220,623,invoice,7.00,I.T.B.M.S
1542,4223,363,estimate,7.00,I.T.B.M.S
1544,4227,624,invoice,7.00,I.T.B.M.S
1550,4241,625,invoice,7.00,I.T.B.M.S
1552,4252,627,invoice,7.00,I.T.B.M.S
1553,4253,628,invoice,7.00,I.T.B.M.S
1554,4258,630,invoice,7.00,I.T.B.M.S
1555,4259,631,invoice,7.00,I.T.B.M.S
1556,4260,632,invoice,7.00,I.T.B.M.S
1563,4278,633,invoice,7.00,I.T.B.M.S
1568,4294,635,invoice,7.00,I.T.B.M.S
1569,4295,636,invoice,7.00,I.T.B.M.S
1570,4296,637,invoice,7.00,I.T.B.M.S
1575,4306,638,invoice,7.00,I.T.B.M.S
1579,4310,639,invoice,7.00,I.T.B.M.S
1580,4311,639,invoice,7.00,I.T.B.M.S
1581,4312,639,invoice,7.00,I.T.B.M.S
1583,4322,641,invoice,7.00,I.T.B.M.S
1584,4324,642,invoice,7.00,I.T.B.M.S
1587,4333,643,invoice,7.00,I.T.B.M.S
1588,4337,364,estimate,7.00,I.T.B.M.S
1589,4341,364,estimate,7.00,I.T.B.M.S
1590,4342,364,estimate,7.00,I.T.B.M.S
1591,4343,364,estimate,7.00,I.T.B.M.S
1592,4344,644,invoice,7.00,I.T.B.M.S
1593,4350,365,estimate,7.00,I.T.B.M.S
1594,4351,645,invoice,7.00,I.T.B.M.S
1595,4352,646,invoice,7.00,I.T.B.M.S
1596,4353,646,invoice,7.00,I.T.B.M.S
1597,4354,646,invoice,7.00,I.T.B.M.S
1598,4360,366,estimate,7.00,I.T.B.M.S
1599,4367,647,invoice,7.00,I.T.B.M.S
1600,4371,647,invoice,7.00,I.T.B.M.S
1601,4372,647,invoice,7.00,I.T.B.M.S
1603,4374,648,invoice,7.00,I.T.B.M.S
1604,4376,649,invoice,7.00,I.T.B.M.S
1606,4382,650,invoice,7.00,I.T.B.M.S
1607,4384,651,invoice,7.00,I.T.B.M.S
1609,4392,367,estimate,7.00,I.T.B.M.S
1610,4393,652,invoice,7.00,I.T.B.M.S
1611,4394,653,invoice,7.00,I.T.B.M.S
1612,4395,654,invoice,7.00,I.T.B.M.S
1613,4396,654,invoice,7.00,I.T.B.M.S
1614,4399,368,estimate,7.00,I.T.B.M.S
1615,4400,368,estimate,7.00,I.T.B.M.S
1616,4401,368,estimate,7.00,I.T.B.M.S
1617,4403,655,invoice,7.00,I.T.B.M.S
1618,4404,656,invoice,7.00,I.T.B.M.S
1620,4410,369,estimate,7.00,I.T.B.M.S
1622,4418,370,estimate,7.00,I.T.B.M.S
1623,4421,657,invoice,7.00,I.T.B.M.S
1624,4423,658,invoice,7.00,I.T.B.M.S
1629,4435,371,estimate,7.00,I.T.B.M.S
1630,4454,673,invoice,7.00,I.T.B.M.S
1631,4455,673,invoice,7.00,I.T.B.M.S
1636,4464,372,estimate,7.00,I.T.B.M.S
1637,4471,677,invoice,7.00,I.T.B.M.S
1638,4473,678,invoice,7.00,I.T.B.M.S
1639,4474,373,estimate,7.00,I.T.B.M.S
1640,4475,373,estimate,7.00,I.T.B.M.S
1641,4478,679,invoice,7.00,I.T.B.M.S
1650,4511,683,invoice,7.00,I.T.B.M.S
1651,4512,683,invoice,7.00,I.T.B.M.S
1652,4516,684,invoice,7.00,I.T.B.M.S
1653,4517,685,invoice,7.00,I.T.B.M.S
1654,4522,688,invoice,7.00,I.T.B.M.S
1667,4543,689,invoice,7.00,I.T.B.M.S
1668,4544,690,invoice,7.00,I.T.B.M.S
1669,4545,691,invoice,7.00,I.T.B.M.S
1670,4546,692,invoice,7.00,I.T.B.M.S
1677,4560,375,estimate,7.00,I.T.B.M.S
1698,4601,694,invoice,7.00,I.T.B.M.S
1699,4602,694,invoice,7.00,I.T.B.M.S
1700,4604,376,estimate,7.00,I.T.B.M.S
1701,4605,376,estimate,7.00,I.T.B.M.S
1702,4606,376,estimate,7.00,I.T.B.M.S
1703,4607,376,estimate,7.00,I.T.B.M.S
1704,4608,376,estimate,7.00,I.T.B.M.S
1705,4617,377,estimate,7.00,I.T.B.M.S
1706,4619,696,invoice,7.00,I.T.B.M.S
1709,4631,697,invoice,7.00,I.T.B.M.S
1710,4632,698,invoice,7.00,I.T.B.M.S
1711,4633,698,invoice,7.00,I.T.B.M.S
1712,4634,698,invoice,7.00,I.T.B.M.S
1713,4640,699,invoice,7.00,I.T.B.M.S
1714,4641,700,invoice,7.00,I.T.B.M.S
1716,4647,702,invoice,7.00,I.T.B.M.S
1719,4651,378,estimate,7.00,I.T.B.M.S
1720,4653,703,invoice,7.00,I.T.B.M.S
1721,4656,704,invoice,7.00,I.T.B.M.S
1728,4675,379,estimate,7.00,I.T.B.M.S
1732,4681,380,estimate,7.00,I.T.B.M.S
1736,4693,381,estimate,7.00,I.T.B.M.S
1737,4694,705,invoice,7.00,I.T.B.M.S
1744,4709,220,estimate,7.00,I.T.B.M.S
1745,4713,707,invoice,7.00,I.T.B.M.S
1746,4714,707,invoice,7.00,I.T.B.M.S
1747,4715,707,invoice,7.00,I.T.B.M.S
1748,4716,707,invoice,7.00,I.T.B.M.S
1749,4717,707,invoice,7.00,I.T.B.M.S
1750,4726,220,estimate,7.00,I.T.B.M.S
1751,4729,382,estimate,7.00,I.T.B.M.S
1752,4730,708,invoice,7.00,I.T.B.M.S
1753,4732,383,estimate,7.00,I.T.B.M.S
1754,4733,709,invoice,7.00,I.T.B.M.S
1755,4735,710,invoice,7.00,I.T.B.M.S
1756,4736,711,invoice,7.00,I.T.B.M.S
1757,4741,711,invoice,7.00,I.T.B.M.S
1758,4742,711,invoice,7.00,I.T.B.M.S
1759,4744,712,invoice,7.00,I.T.B.M.S
1760,4749,713,invoice,7.00,I.T.B.M.S
1761,4751,384,estimate,7.00,I.T.B.M.S
1762,4760,385,estimate,7.00,I.T.B.M.S
1763,4769,386,estimate,7.00,I.T.B.M.S
1764,4778,714,invoice,7.00,I.T.B.M.S
1768,4790,715,invoice,7.00,I.T.B.M.S
1770,4793,387,estimate,7.00,I.T.B.M.S
1771,4794,387,estimate,7.00,I.T.B.M.S
1772,4795,387,estimate,7.00,I.T.B.M.S
1773,4796,387,estimate,7.00,I.T.B.M.S
1774,4799,387,estimate,7.00,I.T.B.M.S
1775,4800,387,estimate,7.00,I.T.B.M.S
1776,4802,716,invoice,7.00,I.T.B.M.S
1777,4803,716,invoice,7.00,I.T.B.M.S
1778,4804,716,invoice,7.00,I.T.B.M.S
1779,4805,716,invoice,7.00,I.T.B.M.S
1780,4808,716,invoice,7.00,I.T.B.M.S
1781,4809,716,invoice,7.00,I.T.B.M.S
1782,4811,717,invoice,7.00,I.T.B.M.S
1783,4812,717,invoice,7.00,I.T.B.M.S
1784,4813,717,invoice,7.00,I.T.B.M.S
1785,4814,717,invoice,7.00,I.T.B.M.S
1786,4815,717,invoice,7.00,I.T.B.M.S
1787,4816,717,invoice,7.00,I.T.B.M.S
1790,4834,388,estimate,7.00,I.T.B.M.S
1791,4838,718,invoice,7.00,I.T.B.M.S
1792,4839,719,invoice,7.00,I.T.B.M.S
